source_ward_id,source_state,source_lga,source_ward,inec_ward_code,confidence,reason,action
3089,Ogun,Obafemi Owode,Ajebo,OG-15-11,1.000,exact,loaded
3090,Ogun,Obafemi Owode,Ajura,OG-15-04,1.000,exact,loaded
3091,Ogun,Obafemi Owode,Alapako,OG-15-12,1.000,exact,loaded
3092,Ogun,Obafemi Owode,Egbeda,OG-15-08,1.000,exact,loaded
3093,Ogun,Obafemi Owode,Kajola,OG-15-09,1.000,exact,loaded
3094,Ogun,Obafemi Owode,Maloko Asipa,OG-15-05,1.000,exact,loaded
3095,Ogun,Obafemi Owode,Molokiki,OG-15-01,1.000,exact,loaded
3096,Ogun,Obafemi Owode,Oba,OG-15-07,1.000,exact,loaded
3097,Ogun,Obafemi Owode,Obafemi,OG-15-10,1.000,exact,loaded
3098,Ogun,Obafemi Owode,Ofada,OG-15-02,1.000,exact,loaded
3099,Ogun,Obafemi Owode,Onidundu,OG-15-06,1.000,exact,loaded
3100,Ogun,Obafemi Owode,Owode,OG-15-03,1.000,exact,loaded
3101,Ogun,Odeda,Alabata,OG-16-08,1.000,exact,loaded
3102,Ogun,Odeda,Alagbagba,OG-16-04,1.000,exact,loaded
3103,Ogun,Odeda,Ilugun,OG-16-05,1.000,exact,loaded
3104,Ogun,Odeda,Itesi,OG-16-02,1.000,exact,loaded
3105,Ogun,Odeda,Obantoko,OG-16-07,1.000,exact,loaded
3106,Ogun,Odeda,Obete,OG-16-09,1.000,exact,loaded
3107,Ogun,Odeda,Odeda,OG-16-01,1.000,exact,loaded
3108,Ogun,Odeda,Olodo,OG-16-03,1.000,exact,loaded
3109,Ogun,Odeda,Opebi,OG-16-10,1.000,exact,loaded
3110,Ogun,Odeda,Osiele,OG-16-06,1.000,exact,loaded
3111,Ogun,Odogbolu,Aiyepe,OG-17-06,1.000,exact,loaded
3112,Ogun,Odogbolu,Ibefun,OG-17-09,1.000,exact,loaded
3113,Ogun,Odogbolu,Idowa,OG-17-08,1.000,exact,loaded
3114,Ogun,Odogbolu,Igbile,OG-17-12,1.000,exact,loaded
3115,Ogun,Odogbolu,Ikise,OG-17-13,1.000,exact,loaded
3116,Ogun,Odogbolu,Ilado,OG-17-10,1.000,exact,loaded
3117,Ogun,Odogbolu,Imodi,OG-17-02,1.000,exact,loaded
3118,Ogun,Odogbolu,Imosan,OG-17-01,1.000,exact,loaded
3119,Ogun,Odogbolu,Itaepo,,0.545,no_ward,skipped_no_match
3120,Ogun,Odogbolu,Moraika,OG-17-11,0.955,fuzzy,loaded
3121,Ogun,Odogbolu,Odogbolu I,OG-17-04,1.000,exact,loaded
3122,Ogun,Odogbolu,Odugbolu II,OG-17-05,0.909,fuzzy,loaded
3123,Ogun,Odogbolu,Ogbo,,0.571,no_ward,skipped_no_match
3124,Ogun,Odogbolu,Okun Owa,OG-17-03,1.000,exact,loaded
3125,Ogun,Odogbolu,Omu,OG-17-14,1.000,exact,loaded
3126,Ogun,Odogbolu,Ososa,OG-17-07,1.000,exact,loaded
3127,Ogun,Ogun Waterside,Abigi,,0.000,no_lga,skipped_no_match
3128,Ogun,Ogun Waterside,Ayede,,0.000,no_lga,skipped_no_match
3129,Ogun,Ogun Waterside,Ayila,,0.000,no_lga,skipped_no_match
3130,Ogun,Ogun Waterside,Efire,,0.000,no_lga,skipped_no_match
3131,Ogun,Ogun Waterside,Ibiade,,0.000,no_lga,skipped_no_match
3132,Ogun,Ogun Waterside,Ilushin,,0.000,no_lga,skipped_no_match
3133,Ogun,Ogun Waterside,Irokun,,0.000,no_lga,skipped_no_match
3134,Ogun,Ogun Waterside,Iwopin I,,0.000,no_lga,skipped_no_match
3135,Ogun,Ogun Waterside,Iwopin II,,0.000,no_lga,skipped_no_match
3136,Ogun,Ogun Waterside,Ode-Omi,,0.000,no_lga,skipped_no_match
3137,Ogun,Remo North,Akaka,OG-19-06,1.000,exact,loaded
3138,Ogun,Remo North,Ilara,OG-19-05,1.000,exact,loaded
3139,Ogun,Remo North,Ipara,OG-19-07,1.000,exact,loaded
3140,Ogun,Remo North,Isara I,,0.667,no_ward,skipped_no_match
3141,Ogun,Remo North,Isara II,,0.615,no_ward,skipped_no_match
3142,Ogun,Remo North,Isara III,,0.571,no_ward,skipped_no_match
3143,Ogun,Remo North,Iyankan/Imagbon,,0.480,no_ward,skipped_no_match
3144,Ogun,Remo North,Ode I,OG-19-09,1.000,exact,loaded
3145,Ogun,Remo North,Ode II,OG-19-10,1.000,exact,loaded
3146,Ogun,Remo North,Orile Oko,OG-19-08,1.000,exact,loaded
3147,Ogun,Shagamu,Agbowa,,0.000,no_lga,skipped_no_match
3148,Ogun,Shagamu,Agura,,0.000,no_lga,skipped_no_match
3149,Ogun,Shagamu,Ajara,,0.000,no_lga,skipped_no_match
3150,Ogun,Shagamu,Ayegbami,,0.000,no_lga,skipped_no_match
3151,Ogun,Shagamu,Batoro/Ado,,0.000,no_lga,skipped_no_match
3152,Ogun,Shagamu,GRA Sabo,,0.000,no_lga,skipped_no_match
3153,Ogun,Shagamu,Ijagba,,0.000,no_lga,skipped_no_match
3154,Ogun,Shagamu,Isote,,0.000,no_lga,skipped_no_match
3155,Ogun,Shagamu,Itunsoku,,0.000,no_lga,skipped_no_match
3156,Ogun,Shagamu,Latawa,,0.000,no_lga,skipped_no_match
3157,Ogun,Shagamu,Odelemo,,0.000,no_lga,skipped_no_match
3158,Ogun,Shagamu,Ogijo,,0.000,no_lga,skipped_no_match
3159,Ogun,Shagamu,Ojumele,,0.000,no_lga,skipped_no_match
3160,Ogun,Shagamu,Simawa,,0.000,no_lga,skipped_no_match
3161,Ogun,Shagamu,Soyindo,,0.000,no_lga,skipped_no_match
3162,Ogun,Yewa North,Ayetoro 1,,0.000,no_lga,skipped_no_match
3163,Ogun,Yewa North,Ayetoro 2,,0.000,no_lga,skipped_no_match
3164,Ogun,Yewa North,Ayetoro 3,,0.000,no_lga,skipped_no_match
3165,Ogun,Yewa North,Ebute,,0.000,no_lga,skipped_no_match
3166,Ogun,Yewa North,Eggua,,0.000,no_lga,skipped_no_match
3167,Ogun,Yewa North,Igbogila/Ibese,,0.000,no_lga,skipped_no_match
3168,Ogun,Yewa North,Ijoun,,0.000,no_lga,skipped_no_match
3169,Ogun,Yewa North,Imasayi,,0.000,no_lga,skipped_no_match
3170,Ogun,Yewa North,Joga/Iboro,,0.000,no_lga,skipped_no_match
3171,Ogun,Yewa North,Ohunbe,,0.000,no_lga,skipped_no_match
3172,Ogun,Yewa North,Sunwa,,0.000,no_lga,skipped_no_match
3173,Ogun,Yewa South,Ajilete,,0.000,no_lga,skipped_no_match
3174,Ogun,Yewa South,Idogo,,0.000,no_lga,skipped_no_match
3175,Ogun,Yewa South,Ilaro I,,0.000,no_lga,skipped_no_match
3176,Ogun,Yewa South,Ilaro II,,0.000,no_lga,skipped_no_match
3177,Ogun,Yewa South,Ilaro III,,0.000,no_lga,skipped_no_match
3178,Ogun,Yewa South,Ilobi/Erinja,,0.000,no_lga,skipped_no_match
3179,Ogun,Yewa South,Iwoye,,0.000,no_lga,skipped_no_match
3180,Ogun,Yewa South,Oke Odan,,0.000,no_lga,skipped_no_match
3181,Ogun,Yewa South,Owode I,,0.000,no_lga,skipped_no_match
3182,Ogun,Yewa South,Owode II,,0.000,no_lga,skipped_no_match
3183,Osun,Atakunmosa East,Ajebandele,,0.000,no_lga,skipped_no_match
3184,Osun,Atakunmosa East,Arowojobe,,0.000,no_lga,skipped_no_match
3185,Osun,Atakunmosa East,Eti-Oni,,0.000,no_lga,skipped_no_match
3186,Osun,Atakunmosa East,Faforiji,,0.000,no_lga,skipped_no_match
3187,Osun,Atakunmosa East,Igangan,,0.000,no_lga,skipped_no_match
3188,Osun,Atakunmosa East,Iperindo,,0.000,no_lga,skipped_no_match
3189,Osun,Atakunmosa East,Ipole,,0.000,no_lga,skipped_no_match
3190,Osun,Atakunmosa East,Iwara,,0.000,no_lga,skipped_no_match
3191,Osun,Atakunmosa East,Odogbo,,0.000,no_lga,skipped_no_match
3192,Osun,Atakunmosa East,Sokoto,,0.000,no_lga,skipped_no_match
3193,Osun,Atakunmosa West,Ibodi,,0.000,no_lga,skipped_no_match
3194,Osun,Atakunmosa West,Ifelodun,,0.000,no_lga,skipped_no_match
3195,Osun,Atakunmosa West,Ifewara I,,0.000,no_lga,skipped_no_match
3196,Osun,Atakunmosa West,Ifewara II,,0.000,no_lga,skipped_no_match
3197,Osun,Atakunmosa West,Isaobi,,0.000,no_lga,skipped_no_match
3198,Osun,Atakunmosa West,Itagunmodi,,0.000,no_lga,skipped_no_match
3199,Osun,Atakunmosa West,Muroko,,0.000,no_lga,skipped_no_match
3200,Osun,Atakunmosa West,Okebode,,0.000,no_lga,skipped_no_match
3201,Osun,Atakunmosa West,Osu I,,0.000,no_lga,skipped_no_match
3202,Osun,Atakunmosa West,Osu II,,0.000,no_lga,skipped_no_match
3203,Osun,Atakunmosa West,Osu III,,0.000,no_lga,skipped_no_match
3204,Osun,Ayedade,Anlugbua,,0.000,no_lga,skipped_no_match
3205,Osun,Ayedade,Araromi Owu,,0.000,no_lga,skipped_no_match
3206,Osun,Ayedade,Balogun,,0.000,no_lga,skipped_no_match
3207,Osun,Ayedade,Gbogan Rural,,0.000,no_lga,skipped_no_match
3208,Osun,Ayedade,Ijugbe/Oke Owu,,0.000,no_lga,skipped_no_match
3209,Osun,Ayedade,Lagere/Amola,,0.000,no_lga,skipped_no_match
3210,Osun,Ayedade,Obalufon,,0.000,no_lga,skipped_no_match
3211,Osun,Ayedade,Ode Omu Rural,,0.000,no_lga,skipped_no_match
3212,Osun,Ayedade,Olufi,,0.000,no_lga,skipped_no_match
3213,Osun,Ayedade,Otun Balogun,,0.000,no_lga,skipped_no_match
3214,Osun,Ayedade,Otun Olufi,,0.000,no_lga,skipped_no_match
3215,Osun,Ayedire,Amobi,,0.429,no_ward,skipped_no_match
3216,Osun,Ayedire,Gbogbo,OS-04-05,0.889,needs_review,skipped_low_confidence
3217,Osun,Ayedire,Idi-Ogun,OS-04-05,0.889,needs_review,skipped_low_confidence
3218,Osun,Ayedire,Idi Ape,,0.308,no_ward,skipped_no_match
3219,Osun,Ayedire,Ilaji,,0.429,no_ward,skipped_no_match
3220,Osun,Ayedire,Isale Oba,,0.444,no_ward,skipped_no_match
3221,Osun,Ayedire,Oke Osun,OS-04-04,1.000,exact,loaded
3222,Osun,Ayedire,Omisore,,0.615,no_ward,skipped_no_match
3223,Osun,Ayedire,Oosa,,0.625,no_ward,skipped_no_match
3224,Osun,Ayedire,Popo,,0.400,no_ward,skipped_no_match
3225,Osun,Boluwaduro,Eripa,OS-05-07,1.000,exact,loaded
3226,Osun,Boluwaduro,Igbajo I,,0.732,no_ward,skipped_no_match
3227,Osun,Boluwaduro,Igbajo II,,0.471,no_ward,skipped_no_match
3228,Osun,Boluwaduro,Igbajo III,,0.444,no_ward,skipped_no_match
3229,Osun,Boluwaduro,Iresi I,OS-05-09,1.000,exact,loaded
3230,Osun,Boluwaduro,Iresi II,OS-05-10,1.000,exact,loaded
3231,Osun,Boluwaduro,Oke-Otan,OS-05-03,1.000,exact,loaded
3232,Osun,Boluwaduro,Oke-Run,OS-05-08,1.000,exact,loaded
3233,Osun,Boluwaduro,Oke Ode,OS-05-02,0.762,needs_review,skipped_low_confidence
3234,Osun,Boluwaduro,Oke Omi,OS-05-01,0.762,needs_review,skipped_low_confidence
3235,Osun,Boripe,Aagba,OS-06-05,1.000,exact,loaded
3236,Osun,Boripe,Araromi,,0.500,no_ward,skipped_no_match
3237,Osun,Boripe,Isale Asa,OS-06-09,1.000,exact,loaded
3238,Osun,Boripe,Isale Offa,OS-06-03,1.000,exact,loaded
3239,Osun,Boripe,Isale Oyo,OS-06-04,1.000,exact,loaded
3240,Osun,Boripe,Iso-Ege/Ada,OS-06-07,0.800,needs_review,skipped_low_confidence
3241,Osun,Boripe,Oke-Aree,OS-06-11,1.000,exact,loaded
3242,Osun,Boripe,Oke-Baale,OS-06-11,0.750,needs_review,skipped_low_confidence
3243,Osun,Boripe,Oke Ogi,OS-06-10,1.000,exact,loaded
3244,Osun,Boripe,Oloti,OS-06-01,1.000,exact,loaded
3245,Osun,Boripe,Ororuwo,OS-06-06,1.000,exact,loaded
3246,Osun,Ede North,Alusekere,OS-07-05,1.000,exact,loaded
3247,Osun,Ede North,Apaso,OS-07-09,1.000,exact,loaded
3248,Osun,Ede North,Asunmo,OS-07-10,1.000,exact,loaded
3249,Osun,Ede North,Bara-Ejemu,OS-07-11,1.000,exact,loaded
3250,Osun,Ede North,Buari Isibo,OS-07-08,1.000,exact,loaded
3251,Osun,Ede North,Oloba/Atapara,OS-07-01,1.000,exact,loaded
3252,Osun,Ede North,Ologun/Agbaakin,OS-07-03,1.000,exact,loaded
3253,Osun,Ede North,Olusokun,OS-07-04,1.000,exact,loaded
3254,Osun,Ede North,Sabo Agbengbe I,OS-07-06,0.933,fuzzy,loaded
3255,Osun,Ede North,Sabo Agbengbe II,OS-07-07,0.938,fuzzy,loaded
3256,Osun,Ede North,Sagba/Abogunde,OS-07-02,1.000,exact,loaded
3257,Osun,Ede South,Alajue I,OS-08-04,1.000,exact,loaded
3258,Osun,Ede South,Alajue II,OS-08-05,1.000,exact,loaded
3259,Osun,Ede South,Babanla/Agate,OS-08-01,1.000,exact,loaded
3260,Osun,Ede South,Babasanya,OS-08-07,1.000,exact,loaded
3261,Osun,Ede South,Jagun/Jagun,OS-08-03,1.000,exact,loaded
3262,Osun,Ede South,Kuye,OS-08-02,1.000,exact,loaded
3263,Osun,Ede South,Loogun,OS-08-10,1.000,exact,loaded
3264,Osun,Ede South,Olodan,OS-08-06,1.000,exact,loaded
3265,Osun,Ede South,Oloki/Akoda,OS-08-09,1.000,exact,loaded
3266,Osun,Ede South,Sekona,OS-08-08,1.000,exact,loaded
3267,Osun,Egbedore,Ara I,OS-09-02,1.000,exact,loaded
3268,Osun,Egbedore,Ara II,OS-09-03,1.000,exact,loaded
3269,Osun,Egbedore,Aro/Ojo,OS-09-09,1.000,exact,loaded
3270,Osun,Egbedore,Awo,OS-09-01,1.000,exact,loaded
3271,Osun,Egbedore,Ekuro/Idoo,OS-09-07,1.000,exact,loaded
3272,Osun,Egbedore,Ido Osun,OS-09-04,1.000,exact,loaded
3273,Osun,Egbedore,Ikotun,OS-09-08,1.000,exact,loaded
3274,Osun,Egbedore,Iragberi I,OS-09-05,0.952,fuzzy,loaded
3275,Osun,Egbedore,Iragberi II,OS-09-06,0.957,fuzzy,loaded
3276,Osun,Egbedore,Olorunsogo/Offatedo,OS-09-10,1.000,exact,loaded
3277,Osun,Ejigbo,Ayegbogbo,,0.667,no_ward,skipped_no_match
3278,Osun,Ejigbo,Ife-Odan,OS-10-07,1.000,exact,loaded
3279,Osun,Ejigbo,Ijimoba,OS-10-10,1.000,exact,loaded
3280,Osun,Ejigbo,Ika,,0.375,no_ward,skipped_no_match
3281,Osun,Ejigbo,Ilawo,OS-10-09,1.000,exact,loaded
3282,Osun,Ejigbo,Isale Osolo,,0.593,no_ward,skipped_no_match
3283,Osun,Ejigbo,Masifa,,0.545,no_ward,skipped_no_match
3284,Osun,Ejigbo,Okebalogun,OS-10-04,1.000,exact,loaded
3285,Osun,Ejigbo,Ola,OS-10-06,1.000,exact,loaded
3286,Osun,Ejigbo,Popo,,0.211,no_ward,skipped_no_match
3287,Osun,Ejigbo,Songbe,,0.273,no_ward,skipped_no_match
3288,Osun,Ife Central,Akarabata,OS-11-10,1.000,exact,loaded
3289,Osun,Ife Central,Ilare I,OS-11-01,1.000,exact,loaded
3290,Osun,Ife Central,Ilare II,OS-11-02,1.000,exact,loaded
3291,Osun,Ife Central,Ilare III,OS-11-03,1.000,exact,loaded
3292,Osun,Ife Central,Ilare IV,OS-11-04,1.000,exact,loaded
3293,Osun,Ife Central,Iremo I,OS-11-08,0.933,fuzzy,loaded
3294,Osun,Ife Central,Iremo II,OS-11-07,0.941,fuzzy,loaded
3295,Osun,Ife Central,Iremo III,OS-11-07,1.000,exact,loaded
3296,Osun,Ife Central,Iremo IV,OS-11-08,1.000,exact,loaded
3297,Osun,Ife Central,Iremo V,OS-11-09,1.000,exact,loaded
3298,Osun,Ife Central,Mooreojaja,OS-11-11,1.000,exact,loaded
3299,Osun,Ife East,Ilode I,OS-13-02,1.000,exact,loaded
3300,Osun,Ife East,Ilode II,OS-13-03,1.000,exact,loaded
3301,Osun,Ife East,Modakeke I,OS-13-08,1.000,exact,loaded
3302,Osun,Ife East,Modakeke II,OS-13-09,1.000,exact,loaded
3303,Osun,Ife East,Modakeke III,OS-13-10,1.000,exact,loaded
3304,Osun,Ife East,Moore,OS-13-01,1.000,exact,loaded
3305,Osun,Ife East,Okerewe I,OS-13-04,1.000,exact,loaded
3306,Osun,Ife East,Okerewe II,OS-13-05,1.000,exact,loaded
3307,Osun,Ife East,Okerewe III,OS-13-06,1.000,exact,loaded
3308,Osun,Ife East,Yekemi,OS-13-07,1.000,exact,loaded
3309,Osun,Ife North,Asipa/Akinlalu,OS-15-01,1.000,exact,loaded
3310,Osun,Ife North,Edunabon I,OS-15-02,1.000,exact,loaded
3311,Osun,Ife North,Edunabon II,OS-15-03,1.000,exact,loaded
3312,Osun,Ife North,Famia,OS-15-04,1.000,exact,loaded
3313,Osun,Ife North,Ipetumodu I,OS-15-06,1.000,exact,loaded
3314,Osun,Ife North,Ipetumodu II,OS-15-07,1.000,exact,loaded
3315,Osun,Ife North,Moro,OS-15-08,1.000,exact,loaded
3316,Osun,Ife North,Oyere I,OS-15-09,1.000,exact,loaded
3317,Osun,Ife North,Oyere II,OS-15-10,1.000,exact,loaded
3318,Osun,Ife North,Yakoyo,OS-15-05,1.000,exact,loaded
3319,Osun,Ife South,Abiri Ogudu,OS-16-10,1.000,exact,loaded
3320,Osun,Ife South,Aye,OS-16-11,1.000,exact,loaded
3321,Osun,Ife South,Ikija I,OS-16-02,1.000,exact,loaded
3322,Osun,Ife South,Ikija II,OS-16-03,1.000,exact,loaded
3323,Osun,Ife South,Kere,OS-16-09,1.000,exact,loaded
3324,Osun,Ife South,Mefoworade,OS-16-05,1.000,exact,loaded
3325,Osun,Ife South,Ogbon Aare,OS-16-04,1.000,exact,loaded
3326,Osun,Ife South,Ogbon Ayesan,OS-16-01,1.000,exact,loaded
3327,Osun,Ife South,Oke Owena,OS-16-06,1.000,exact,loaded
3328,Osun,Ife South,Olode,OS-16-07,1.000,exact,loaded
3329,Osun,Ife South,Osi,OS-16-08,1.000,exact,loaded
3330,Osun,Ifedayo,Akesin,OS-12-09,1.000,exact,loaded
3331,Osun,Ifedayo,Asa-Oni,OS-12-07,1.000,exact,loaded
3332,Osun,Ifedayo,Aworo,OS-12-06,1.000,exact,loaded
3333,Osun,Ifedayo,Ayegunle,,0.533,no_ward,skipped_no_match
3334,Osun,Ifedayo,Ayetoro,OS-12-02,1.000,exact,loaded
3335,Osun,Ifedayo,Balogun,OS-12-04,1.000,exact,loaded
3336,Osun,Ifedayo,Co-op,OS-12-08,1.000,exact,loaded
3337,Osun,Ifedayo,Isinmi,OS-12-03,1.000,exact,loaded
3338,Osun,Ifedayo,Obaale,OS-12-05,1.000,exact,loaded
3339,Osun,Ifedayo,Temidire,OS-12-10,1.000,exact,loaded
3340,Osun,Ifelodun,Aludundun,,0.706,no_ward,skipped_no_match
3341,Osun,Ifelodun,Dagbolu,,0.462,no_ward,skipped_no_match
3342,Osun,Ifelodun,Eko Ende Rd/Eweta,OS-14-07,0.800,needs_review,skipped_low_confidence
3343,Osun,Ifelodun,Eko Ende/Eko Ajala,OS-14-12,1.000,exact,loaded
3344,Osun,Ifelodun,Iba I,OS-14-09,1.000,exact,loaded
3345,Osun,Ifelodun,Iba II,OS-14-10,1.000,exact,loaded
3346,Osun,Ifelodun,Isale Ikirun,OS-14-04,1.000,exact,loaded
3347,Osun,Ifelodun,Obaagun,OS-14-11,1.000,exact,loaded
3348,Osun,Ifelodun,Oke-Afo,,0.700,no_ward,skipped_no_match
3349,Osun,Ifelodun,Oke-Iroko,,0.688,no_ward,skipped_no_match
3350,Osun,Ifelodun,Oke Amola,OS-14-02,1.000,exact,loaded
3351,Osun,Ifelodun,Olonde,OS-14-08,1.000,exact,loaded
3352,Osun,Ila,Ajaba,,0.333,no_ward,skipped_no_match
3353,Osun,Ila,Eyindi,OS-17-07,1.000,exact,loaded
3354,Osun,Ila,Iperin,OS-17-06,1.000,exact,loaded
3355,Osun,Ila,Iperin/Eyindi,OS-17-10,1.000,exact,loaded
3356,Osun,Ila,Isedo I,OS-17-04,1.000,exact,loaded
3357,Osun,Ila,Isedo II,OS-17-05,1.000,exact,loaded
3358,Osun,Ila,Oke Ede,OS-17-09,1.000,exact,loaded
3359,Osun,Ila,Oke Ejigbo I,OS-17-01,0.875,needs_review,skipped_low_confidence
3360,Osun,Ila,Oke Ejigbo II,OS-17-01,0.875,needs_review,skipped_low_confidence
3361,Osun,Ila,Oke Ejigbo III,OS-17-01,0.875,needs_review,skipped_low_confidence
3362,Osun,Ila,Oke Ola,OS-17-08,1.000,exact,loaded
3363,Osun,Ilesha East,Anaye,,0.000,no_lga,skipped_no_match
3364,Osun,Ilesha East,Bolorunduro,,0.000,no_lga,skipped_no_match
3365,Osun,Ilesha East,Ifosan,,0.000,no_lga,skipped_no_match
3366,Osun,Ilesha East,Ijamo,,0.000,no_lga,skipped_no_match
3367,Osun,Ilesha East,Ijoka,,0.000,no_lga,skipped_no_match
3368,Osun,Ilesha East,Imo,,0.000,no_lga,skipped_no_match
3369,Osun,Ilesha East,Irojo,,0.000,no_lga,skipped_no_match
3370,Osun,Ilesha East,Itisin,,0.000,no_lga,skipped_no_match
3371,Osun,Ilesha East,Oke-Ooye,,0.000,no_lga,skipped_no_match
3372,Osun,Ilesha East,Oke-Opo,,0.000,no_lga,skipped_no_match
3373,Osun,Ilesha East,Okesa,,0.000,no_lga,skipped_no_match
3374,Osun,Ilesha West,Adeti,,0.000,no_lga,skipped_no_match
3375,Osun,Ilesha West,Aragan,,0.000,no_lga,skipped_no_match
3376,Osun,Ilesha West,Egbe-Idi,,0.000,no_lga,skipped_no_match
3377,Osun,Ilesha West,Ereja,,0.000,no_lga,skipped_no_match
3378,Osun,Ilesha West,Igbogi,,0.000,no_lga,skipped_no_match
3379,Osun,Ilesha West,Ilaje,,0.000,no_lga,skipped_no_match
3380,Osun,Ilesha West,Isokun,,0.000,no_lga,skipped_no_match
3381,Osun,Ilesha West,Ita-Ofa,,0.000,no_lga,skipped_no_match
3382,Osun,Ilesha West,Itakogun,,0.000,no_lga,skipped_no_match
3383,Osun,Ilesha West,Oke Iyin,,0.000,no_lga,skipped_no_match
3384,Osun,Irepodun,Adeo,OS-20-06,1.000,exact,loaded
3385,Osun,Irepodun,Afolu,OS-20-07,1.000,exact,loaded
3386,Osun,Irepodun,Anwo,OS-20-08,1.000,exact,loaded
3387,Osun,Irepodun,Aromiwe,,0.636,no_ward,skipped_no_match
3388,Osun,Irepodun,Balogun Jagba,OS-20-10,1.000,exact,loaded
3389,Osun,Irepodun,Eyingbo,,0.636,no_ward,skipped_no_match
3390,Osun,Irepodun,Konda,OS-20-05,1.000,exact,loaded
3391,Osun,Irepodun,Oke Eran,OS-20-11,1.000,exact,loaded
3392,Osun,Irepodun,Olobu,,0.000,ambiguous,skipped_no_match
3393,Osun,Irepodun,Seriki,,0.429,no_ward,skipped_no_match
3394,Osun,Irepodun,Tokede,,0.308,no_ward,skipped_no_match
3395,Osun,Irewole,Agbora,,0.154,no_ward,skipped_no_match
3396,Osun,Irewole,Atile,,0.333,no_ward,skipped_no_match
3397,Osun,Irewole,Atoba,OS-21-01,1.000,exact,loaded
3398,Osun,Irewole,Fiditi,OS-21-10,1.000,exact,loaded
3399,Osun,Irewole,Molarere,,0.400,no_ward,skipped_no_match
3400,Osun,Irewole,Moringbere,,0.353,no_ward,skipped_no_match
3401,Osun,Irewole,Odeyinka,,0.267,no_ward,skipped_no_match
3402,Osun,Irewole,Oke Ada,,0.571,no_ward,skipped_no_match
3403,Osun,Irewole,Oluofinrin,,0.353,no_ward,skipped_no_match
3404,Osun,Irewole,Sango,,0.167,no_ward,skipped_no_match
3405,Osun,Irewole,Wasinmi,,0.308,no_ward,skipped_no_match
3406,Osun,Isokan,Abiri,,0.462,no_ward,skipped_no_match
3407,Osun,Isokan,Alapomu I,OS-22-07,0.947,fuzzy,loaded
3408,Osun,Isokan,Alapomu II,OS-22-07,1.000,exact,loaded
3409,Osun,Isokan,Awala I,OS-22-10,1.000,exact,loaded
3410,Osun,Isokan,Awala II,OS-22-11,1.000,exact,loaded
3411,Osun,Isokan,Idogun,OS-22-05,1.000,exact,loaded
3412,Osun,Isokan,Mogimogi,OS-22-08,1.000,exact,loaded
3413,Osun,Isokan,Oja-Osun,OS-22-01,1.000,exact,loaded
3414,Osun,Isokan,Oloke,OS-22-02,1.000,exact,loaded
3415,Osun,Isokan,Oosa Adifa,OS-22-09,1.000,exact,loaded
3416,Osun,Isokan,Oranran,OS-22-04,1.000,exact,loaded
3417,Osun,Iwo,Gidigbo I,OS-23-11,1.000,exact,loaded
3418,Osun,Iwo,Gidigbo II,OS-23-12,1.000,exact,loaded
3419,Osun,Iwo,Gidigbo III,OS-23-13,1.000,exact,loaded
3420,Osun,Iwo,Isale Oba I,OS-23-01,1.000,exact,loaded
3421,Osun,Iwo,Isale Oba II,OS-23-02,1.000,exact,loaded
3422,Osun,Iwo,Isale Oba III,OS-23-03,1.000,exact,loaded
3423,Osun,Iwo,Isale Oba IV,OS-23-04,1.000,exact,loaded
3424,Osun,Iwo,Molete I,OS-23-05,1.000,exact,loaded
3425,Osun,Iwo,Molete II,OS-23-06,1.000,exact,loaded
3426,Osun,Iwo,Molete III,OS-23-07,1.000,exact,loaded
3427,Osun,Iwo,Oke Adan I,OS-23-08,1.000,exact,loaded
3428,Osun,Iwo,Oke Adan II,OS-23-09,1.000,exact,loaded
3429,Osun,Iwo,Oke Adan III,OS-23-10,1.000,exact,loaded
3430,Osun,Iwo,Oke Oba I,OS-23-14,1.000,exact,loaded
3431,Osun,Iwo,Oke Oba II,OS-23-15,1.000,exact,loaded
3432,Osun,Obokun,Esa Odo,OS-24-09,1.000,exact,loaded
3433,Osun,Obokun,Esa Oke,OS-24-07,1.000,exact,loaded
3434,Osun,Obokun,Ibala/Eesun,,0.600,no_ward,skipped_no_match
3435,Osun,Obokun,Ibokun,OS-24-01,1.000,exact,loaded
3436,Osun,Obokun,Ilahun/Ikinyinwa,OS-24-03,1.000,exact,loaded
3437,Osun,Obokun,Ilare,OS-24-10,1.000,exact,loaded
3438,Osun,Obokun,Ilase,OS-24-04,1.000,exact,loaded
3439,Osun,Obokun,Imesi Ile,OS-24-06,1.000,exact,loaded
3440,Osun,Obokun,Ipetu Ile,OS-24-02,1.000,exact,loaded
3441,Osun,Obokun,Otan Ile,OS-24-08,1.000,exact,loaded
3442,Osun,Odo Otin,Asi/Asaba,OS-25-09,1.000,exact,loaded
3443,Osun,Odo Otin,Baale Okuku,OS-25-02,1.000,exact,loaded
3444,Osun,Odo Otin,Ekosin/Iyeku,OS-25-05,1.000,exact,loaded
3445,Osun,Odo Otin,Esa/Otunbale,OS-25-12,1.000,exact,loaded
3446,Osun,Odo Otin,Faji/Opete,OS-25-04,1.000,exact,loaded
3447,Osun,Odo Otin,Igbayi/Emuleke,OS-25-03,1.000,exact,loaded
3448,Osun,Odo Otin,Ilaodo/Ijabe,OS-25-07,1.000,exact,loaded
3449,Osun,Odo Otin,Jagun Osi Baale,OS-25-13,1.000,exact,loaded
3450,Osun,Odo Otin,Oba/Ojomo,OS-25-01,1.000,exact,loaded
